samples,x1,x2,x3,x4
0.0,2.849671415301123,0.18617356988288156,0.06476885381006925,2.3340897779375045e-11
0.0,2.9523029856408023,0.17658466252766641,0.0,2.8517413187977405e-12
0.0,2.957921281550739,0.2767434729152909,0.0,3.282938468566688e-11
0.0,2.8542560043585965,0.15365823071875379,0.0,9.08955824399251e-12
0.0,2.8241962271566035,0.008671975534220222,0.0,2.4596504214893187e-13
0.0,2.7437712470759026,0.09871688796655763,0.03142473325952739,1.1741397390388979e-11
0.0,2.709197592447879,0.05876962986647086,0.14656487689215542,6.233631489805324e-12
0.0,2.777422369951346,0.2067528204687924,0.0,1.2931910464436361e-10
0.0,2.7455617275474817,0.21109225897098663,0.0,2.349955484614613e-10
0.0,2.837569801834567,0.13993613100811952,0.0,8.31492513590249e-12
0.0,2.73982933877706,0.3852278184508938,0.0,1.682088323619261e-08
0.0,2.6942289071044097,0.2822544912103189,0.0,2.929075489306532e-09
0.0,2.8208863595004754,0.004032987612022448,0.0,2.2611850522376683e-13
0.0,2.819686123586912,0.27384665799954105,0.01713682811899705,3.5696849298116405e-10
0.0,2.7884351717611757,0.16988963044107114,0.0,4.137947409782516e-11
0.0,2.728015579160529,0.15393612290402126,0.10571222262189157,6.749642737483663e-11
0.0,2.8343618289568457,0.023695984463726616,0.0324083969394795,3.2455152809658706e-13
0.0,2.7614917719583683,0.13230779996940412,0.06116762888408679,2.2794160576243205e-11
0.0,2.903099952249595,0.29312801191161986,0.0,1.3560224373292073e-10
0.0,2.7690787624148783,0.2331263431403564,0.09755451271223592,2.890243855167103e-10
0.0,2.752082576215471,0.18143410233361829,0.0,9.835455289771126e-11
0.0,2.680379337591933,0.28125258223941985,0.1356240028570823,3.457869762014698e-09
0.0,2.7927989878419663,0.30035328978920245,0.036163602504763415,1.0475364742748447e-09
0.0,2.7354880245394875,0.2361395605508414,0.15380365664659693,5.170619377061937e-10
0.0,2.7964173960890046,0.35646436558140066,0.0,3.6829780482808542e-09
0.0,2.8821902504375223,0.20870470682381714,0.0,2.3902651506267588e-11
0.0,2.80917607765355,0.00124310853991072,0.0,2.5173953241563473e-13
0.0,2.8357112571511744,0.34778940447415163,0.0,1.5892150565904874e-09
0.0,2.719150639710681,0.14982429564154637,0.09154021177020742,6.868290711683459e-11
0.0,2.8328751109659684,0.14702397962329614,0.05132674331133561,1.090008398355786e-11
0.0,2.809707754934804,0.29686449905328893,0.0,7.346574201553187e-10
0.0,2.767233785340223,0.16078918468678424,0.0,4.5136364225299875e-11
0.0,2.8296120277064576,0.22610552721798893,0.000511345664246089,9.187129892671855e-11
0.0,2.7765412866624852,0.05846292579495857,0.0,2.2717854267286578e-12
0.0,2.765728548347323,0.11977227307783811,0.0,1.5139893849760758e-11
0.0,2.8404050856814536,0.38861859012105304,0.017457781283183895,3.7016267097243997e-09
0.0,2.825755039072276,0.19255540842338328,0.0,4.1189924273018105e-11
0.0,2.797348612455078,0.20602302099410266,0.24632421124852863,9.272228066971332e-11
0.0,2.7807639035218874,0.23015473423336125,0.0,2.2363793792420604e-10
0.0,2.6831321962380468,0.31428228145150205,0.07519330326867742,7.369167786618307e-09
0.0,2.8791031947043044,0.10906125452052612,0.14027943109360994,1.7431449246874523e-12
0.0,2.659814893720772,0.25868570938002705,0.21904556258099786,2.6145636418071376e-09
0.0,2.700946367486931,0.14337022703972283,0.009965136508764122,7.468801266041547e-11
0.0,2.7496524345883797,0.04493365689338674,0.006856297480602733,2.3141738617424595e-12
0.0,2.6937696286273893,0.24735924306351817,0.0,1.2448489552900803e-09
0.0,2.9549934405017537,0.1216746707663763,0.0,6.145218887698759e-13
0.0,2.8813517217369666,0.07691356835660448,0.022745993460412943,6.780478777164833e-13
0.0,2.9307142754282425,0.039251676543877234,0.018463385853230423,9.356244976377379e-14
0.0,2.825988279424842,0.2781822871777311,0.0,3.578341120307943e-10
0.0,2.667954338691572,0.25219415656168975,0.029698467323318607,1.996591790136121e-09
0.0,2.8250492850345874,0.23464482094969757,0.0,1.230659754170351e-10
0.0,2.8232253697161003,0.22930724732986812,0.0,1.107660484696603e-10
0.0,2.9865774511144756,0.24738329209117876,0.0,9.090085154977752e-12
0.0,2.865655360863383,0.10253183297726787,0.07870846037424521,1.83722503408771e-12
0.0,2.91585955790074,0.11793176816482896,0.09633761292443219,1.1524704359634507e-12
0.0,2.8412780926936496,0.282206015999449,0.18967929826539476,3.0591612062968147e-10
0.0,2.7754611883997127,0.12462638356425104,0.0,1.489602979762154e-11
0.0,2.718418971503456,0.1922898290585896,0.03411519748166439,2.145845896412605e-10
0.0,2.8276690799330018,0.2827183249036024,0.001300189187790702,3.8874099214827217e-10
0.0,2.9453534077157313,0.1735343166762044,0.2720169166589619,3.00109844736773e-12
0.0,2.8625667347765003,0.11428424435837176,0.0,2.6878075985108437e-12
0.0,2.8482472415243185,0.17765372146741493,0.0714000494092092,1.9101951161789473e-11
0.0,2.8473237624573544,0.19271710873431275,0.0,2.883413573147888e-11
0.0,2.6485152775314136,0.1553485047932979,0.08563987943234724,2.0943721996096178e-10
0.0,2.82140937441302,0.0754261221288012,0.0173180925851182,1.8035919009488047e-12
0.0,2.8385317379728834,0.1116142563798867,0.015372510594552791,3.756608776094174e-12
0.0,2.8058208718446,0.0857029702169377,0.03577873603482833,3.1117568069411684e-12
0.0,2.8560784526368233,0.3083051243175277,0.1053802052034903,4.462820619229551e-10
0.0,2.6622330632042908,0.10621749600848773,0.05150352672086598,4.556765440453769e-11
0.0,2.8513785950912207,0.2515047686306048,0.38527314906547216,1.209240383965293e-10
0.0,2.8570890510693165,0.3135565640180599,0.09540017634932024,4.969674015253448e-10
0.0,2.86513912513058,0.16847307553596544,0.07589692204932674,1.1209084346316481e-11
0.0,2.7227174785462425,0.17631813932599913,0.0,1.3248625380709744e-10
0.0,2.808187413938632,0.4314658566673509,0.0,1.60217107092029e-08
0.0,2.868626019037451,0.038728412881034846,0.0,2.816086305883565e-13
0.0,2.9088950596967362,0.2064280019095463,0.0,1.3968903465247346e-11
0.0,2.728469629074003,0.2679597748934676,0.0,1.2678907199656854e-09
0.0,2.821645858958197,0.2045571839903814,0.0,6.023665445342748e-11
0.0,3.0143944089325325,0.26339190223180114,0.0,7.760642076070666e-12
0.0,2.8186454314769427,0.1338213535231612,0.0852433334796224,9.628974694990742e-12
0.0,2.72074792615673,0.18852635585331012,0.050498727898045714,1.880323819518462e-10
0.0,2.886575519417012,0.07997035929442238,0.0,6.743660563488306e-13
0.0,2.7525054688839043,0.13466707674262882,0.1765454240281097,2.7855666080866773e-11
0.0,2.8404981710960953,0.07391160456649548,0.09178619470547761,1.2578051327669988e-12
0.0,3.012215619701263,0.3032465260551147,0.0,2.1392229193090535e-11
0.0,2.751576592713375,0.3266911149186623,0.0,3.698971069647918e-09
0.0,2.8443819428146226,0.2774634053429337,0.0,2.585929515185763e-10
0.0,2.79404746439382,0.0,0.0,3.0909931647867384e-13
0.0,2.7747431848606836,0.07522168180351506,0.16324113039316354,3.7765788399749625e-12
0.0,2.6569858622039364,0.15599555133030163,0.013074057728609135,1.9080220282093824e-10
0.0,2.944127328906611,0.05641378488205606,0.11631637521549597,1.1977328429202741e-13
0.0,2.8010233061019587,0.10184913489520492,0.04621034742632708,5.29296897217933e-12
0.0,2.8199059695573467,0.13997831228412055,0.006980208499001892,1.1155952547274966e-11
0.0,2.761468640313824,0.21135173452512482,0.06621306745210467,1.8614625706037325e-10
0.0,2.958601681614535,0.0762184501173151,0.21330333746562669,1.604633451091268e-13
0.0,2.6047912200477494,0.18482149049644167,0.05883172064845765,7.934192725388046e-10
0.0,2.8280991867735032,0.13773004801794064,0.0,9.168230155212774e-12
0.0,2.7506999065341167,0.14106352430557886,0.08496020970210247,3.4070577076571995e-11
0.0,2.8357015485965045,0.13070904047393458,0.08995998754332507,6.669020611338584e-12
0.0,2.8307299520876605,0.281286211883896,0.06296288419236122,3.5683218796019415e-10
0.0,2.7171004989077927,0.14398189598030306,0.07472936051232619,6.039092687156161e-11
0.0,2.8610370265433462,0.19790984060358519,0.0117327383308782,2.6122203805091912e-11
0.0,2.9277664895788424,0.14084286111641703,0.054709738117003796,1.7340040990657858e-12
0.0,2.7797807347566104,0.178231879677278,0.10987768519871902,5.91295934297618e-11
0.0,2.8825416348988027,0.28135096360006384,0.1305478807154329,1.4710829311949184e-10
0.0,2.8021003841632757,0.2681952971294964,0.0,4.132044856390184e-10
0.0,2.832416635248844,0.18698569456323155,0.00969959649927182,3.187369006781633e-11
0.0,2.8595157025436913,0.11817793167665275,0.20923872756854603,3.1551195947169737e-12
0.0,2.6993982618500296,0.0785811387212268,0.11581108735000678,1.2618021087232555e-11
0.0,2.8791662693962934,0.2624119817052155,0.06283455092642799,9.804698408487225e-11
0.0,2.7987753227153083,0.11027456285141685,0.007580455819372634,6.939523051302527e-12
0.0,2.7322838288487885,0.29751197334177515,0.0,2.4622984289459088e-09
0.0,2.7174502803207488,0.16786141583470066,0.04129314542756243,1.1417587176541773e-10
0.0,2.7436275447196024,0.11777796044335687,0.02436872114919123,2.0001838551626727e-11
0.0,2.8244966571108723,0.14930568246288703,0.0,1.3320741687250367e-11
0.0,2.8232049937357635,0.055191565850267604,0.0,9.798482021421228e-13
0.0,2.728155577874756,0.1786552848288153,0.03109075655980046,1.3024236969471725e-10
0.0,2.947535621694955,0.28576596232020196,0.0,4.9856086713119016e-11
0.0,2.798098379209731,0.09974706353621912,0.0,5.229564610819105e-12
0.0,2.771134136107986,0.23227185603380895,0.0,2.740186273698085e-10
0.0,2.851934651424117,0.35327389130025777,0.0,1.3709880033341382e-09
0.0,2.840171172209894,0.26901439917111125,0.0,2.2562845349577495e-10
0.0,2.8224092481810414,0.2012592400781795,0.009767609854883173,5.46077484763531e-11
0.0,2.7226990216144533,0.20245101742589428,0.049799829124544975,2.628934286276462e-10
0.0,2.945114360779504,0.2959270826085207,0.21531824575115566,6.67326048924426e-11
0.0,2.723265243711195,0.2872320636720678,0.018334200573835176,2.1903887412351813e-09
0.0,3.018980293321767,0.11917017146448486,0.0,1.6217205822022144e-13
0.0,2.7400607354555975,0.0,0.0,7.075989463803203e-13
0.0,2.72408673384463,0.21503937864762077,0.034175597577715947,3.566543660089623e-10
0.0,2.9876170839215885,0.29504238381860504,0.0,2.8729299871762494e-11
0.0,2.710158532865164,0.2491919171506506,0.0,1.035418629328832e-09
0.0,2.9831458765854353,0.31794401207212875,0.0,5.4201001357076636e-11
0.0,2.628686547090912,0.3353872374165413,0.0,2.4718926970193292e-08
0.0,2.923781631197346,0.04055723412056328,0.0,1.1053359531567892e-13
0.0,2.8005243699718183,0.20469805937647423,0.0,8.516216589201072e-11
0.0,2.86228499323475,0.09323795706174057,0.0,1.5006113111186726e-12
0.0,2.8120295631711896,0.2514438834058749,0.07116148780888898,2.3233428970066096e-10
0.0,2.687535790816213,0.04658858292643778,0.1277676821898509,5.929376158795617e-12
0.0,2.833231401197959,0.12515134634434466,0.1551151975522523,5.9666595528477e-12
0.0,2.8115674634292858,0.3179297184063827,0.006751848141010895,1.178151699034407e-09
0.0,3.0060747924881985,0.37553408424432044,0.0,1.2966060141859397e-10
0.0,2.8971570950954355,0.26453759495851475,0.13686315575323488,7.507135343676309e-11
0.0,2.7035076539419896,0.268605145999844,0.10584244868495879,1.8417252732639406e-09
0.0,2.6241260513576883,0.08167414873342249,0.0,3.73079198445911e-11
0.0,2.773059316555544,0.2717542255795963,0.15023570520960283,7.12612092787642e-10
0.0,2.8074094780419774,0.3628615545571292,0.0,3.572718332013811e-09
0.0,2.6296617560644844,0.19444523011033812,0.03840654489393073,7.511078677521166e-10
0.0,2.7967305251905907,0.0,0.0,2.961840634979904e-13
0.0,2.6695530499495144,0.2669672548830039,0.03665982460968483,2.819488441220636e-09
0.0,2.7060120213672643,0.14861330826633065,0.0,8.016054745397826e-11
0.0,2.7937320902726825,0.29551423205012384,0.0,9.187877634012426e-10
0.0,2.8504046515517842,0.14697423816275593,0.0,8.103963639220544e-12
0.0,2.789296964004544,0.0964757677580626,0.0,5.4866695777645736e-12
0.0,2.680212210741115,0.39647251329163896,0.0035263551971728615,5.033245921086948e-08
0.0,2.7300274492007413,0.22139799107342223,0.0,3.850562308398267e-10
0.0,2.7779030400466773,0.26141667000434254,0.07575077100473052,5.122450200524412e-10
0.0,2.746949885238947,0.14241817593553202,0.0,3.7389716811182355e-11
0.0,2.5698078835264413,0.04848089378014478,0.13668742674445247,2.7526074454338926e-11
0.0,2.9644967713501282,0.17509639604436217,0.05765569630557665,2.1701261483305883e-12
0.0,2.8311250154543535,0.5078880808455237,0.11195749114345768,5.3128702690675314e-08
0.0,2.787208240851923,0.10444595593995742,0.0,7.08756664619854e-12
0.0,2.8203463635867223,0.12436492547156967,0.0,7.225532767314456e-12
0.0,2.7353427115757474,0.09184519963856051,0.1687141635072565,1.0965266250683908e-11
0.0,2.888163975694945,0.19920273586833828,0.14799441388900259,1.6809318663514697e-11
0.0,2.8077368307647617,0.11387157986717364,0.15231240772696575,6.640008656586562e-12
0.0,2.8538910043684655,0.09627538456735436,0.0,1.8875782963665144e-12
0.0,2.712438174661524,0.0617200269035664,0.09261775475316414,6.480818270315978e-12
0.0,2.990941664047013,0.060143242618085874,0.056296923669057086,5.39063219659012e-14
0.0,2.734935743087817,0.1512874616235304,0.0,5.67956955059319e-11
0.0,2.7136009230320184,0.2048521627944827,0.0,3.188367257423751e-10
0.0,2.8270456825779835,0.19497618905508632,0.0,4.2952894302919784e-11
0.0,2.70924363379584,0.14232286694316673,0.07553912258257561,6.457864729209815e-11
0.0,2.850091718762438,0.1022444755201449,0.009933230542922588,2.38037193504873e-12
0.0,2.8751387123371788,0.03305947188786282,0.054336019237993506,2.1292789907721097e-13
0.0,2.733737624105415,0.2570598668593159,0.0,8.963315337948371e-10
0.0,2.619511789933548,0.037245756211683745,0.0048084946661382,1.0985461975298652e-11
0.0,2.825972250172148,0.10956833748955914,0.06385924587773739,4.374172916447396e-12
0.0,2.6338479937731036,0.19339202013526835,0.0,6.930791410817823e-10
0.0,2.734816389219784,0.2047398671316414,0.0,2.33803668408994e-10
0.0,2.7615444455770173,0.3006292809214441,0.0,1.7140606304777019e-09
0.0,2.883569211206514,0.08702931453423819,0.05298041779152828,8.686752110157807e-13
0.0,2.94415686206579,0.0,0.0,2.2747485073158824e-14
0.0,2.857707212718054,0.17969546139570075,0.03711458733713088,1.715627064141563e-11
0.0,2.739601481328418,0.20865897874729,0.0,2.4112157633162495e-10
0.0,2.9167782061659806,0.22544208433012133,0.03376026620752022,1.97118409563576e-11
0.0,2.758812303387753,0.15123937759275066,0.0,3.9706219291423206e-11
0.0,2.8394452142378297,0.15790155191797373,0.028977485689641293,1.3092715350448226e-11
0.0,3.0075400798645435,0.2871124703431692,0.0,1.593773223823899e-11
0.0,2.9201213922163944,0.15919246269784487,0.0,3.2776897539554095e-12
0.0,2.6991913689082594,0.012920807897414427,0.0,1.8744029396505434e-12
0.0,2.801841837918955,0.3676437312275283,0.032692737376416266,4.3555692443503145e-09
0.0,2.7780899471191134,0.28294055811834895,0.0,8.664848346166816e-10
0.0,2.8235614558108564,0.2770865193886967,0.0,3.626044571161303e-10
0.0,2.9143754043206926,0.23384964074944142,0.0,2.550386459327954e-11
0.0,2.8632781866106285,0.4270692857804396,0.018186625505849516,5.806455913203752e-09
0.0,2.8248220586300334,0.15406391004597558,0.0,1.506338928979407e-11
0.0,2.8830335816544244,0.11439161740911329,0.007156623721939247,1.88595090685484e-12
0.0,2.752234255323488,0.2478979825746392,0.03336621052869483,5.417814799943024e-10
0.0,2.9037539944257897,0.1489983601145253,0.0,3.3576924989678024e-12
0.0,2.702123628421769,0.15557067399238886,0.03773004930448522,1.0213986441278905e-10
0.0,0.0756988616645352,0.0,2.086960592010566,1.4019494156886307e-26
0.0,0.13556378588049509,0.041343490322370086,2.1876795812558067,4.60257176860343e-25
0.0,0.0,0.0,1.8221279751095723,7.187781739060989e-28
0.0,0.1496044311489183,0.06543656563540577,1.9944415329089544,1.5568773982529144e-24
0.0,0.02799686263198203,0.0,2.244575197961683,2.1854762604082447e-27
0.0,0.012922118197522751,0.01093947946048929,2.0725766623898694,1.6686252587458568e-27
0.0,0.048100923173671324,0.022388402427913137,1.9209525544554689,9.368351218465648e-27
0.0,0.04714683571359957,0.18820244964750338,2.134542004615498,9.208660326495514e-25
0.0,0.1593186626639397,0.0,1.901039517974142,3.2659460269552177e-25
0.0,0.0,0.0055724912288694604,2.109419151847095,8.493038382642108e-28
0.0,0.0,0.1529550319460614,1.984199210142101,5.595210468202913e-26
0.0,0.0,0.0,1.834514332813423,7.187781739060989e-28
0.0,0.08231705839619147,0.007331796718840389,1.8710039100258946,2.25139521996365e-26
0.0,0.0,0.0,2.166902152528939,7.187781739060989e-28
0.0,0.0,0.0,1.9754256935914056,7.187781739060989e-28
0.0,0.0,0.0,1.9945705133482188,7.187781739060989e-28
0.0,0.0,0.06962063648134184,2.1848956094945344,5.5286644423624235e-27
0.0,0.11265650295477575,0.0,1.8893474091258329,5.734827429993908e-26
0.0,0.25733598032498606,0.005921843401448826,2.0013929291912946,1.3073247896881823e-23
0.0,0.0,0.019808476076785497,1.9855639588076057,1.2970961509048635e-27
0.0,0.0,0.0,1.9967246729784,7.187781739060989e-28
0.0,0.0,0.0,2.0106430227691896,7.187781739060989e-28
0.0,0.0,0.15039929885826886,1.734903019160699,5.22258187990604e-26
0.0,0.10915068519224619,0.1246085192497629,1.792660976759185,1.8074439512221715e-24
0.0,0.0,0.0,1.8592488305282178,7.187781739060989e-28
0.0,0.0,0.0,2.1752270443423622,7.187781739060989e-28
0.0,0.09356783931474612,0.12715550949941587,2.0721672064043237,1.0727081668258337e-24
0.0,0.0,0.0,2.048937456122792,7.187781739060989e-28
0.0,0.0,0.07129984301723881,1.9759674601841866,5.800569632405612e-27
0.0,0.0,0.07109599682034916,2.044426331148604,5.76687885492791e-27
0.0,0.0,0.11593298033642481,1.8918936672400102,2.0356135427056723e-26
0.0,0.061593560694426376,0.05931012579683838,1.969045356068601,4.6512874028896355e-26
0.0,0.0326133022242118,0.0,2.0924027019206903,2.621360151837143e-27
0.0,0.0,0.0,2.1049009225836888,7.187781739060989e-28
0.0,0.0,0.0,1.8443370826476095,7.187781739060989e-28
0.0,0.06060099513456396,0.0,2.1754794181984365,7.82334732861623e-27
0.0,0.0,0.16964563682900383,2.021101746720262,8.74765007780978e-26
0.0,0.0,0.0,2.039913611435207,7.187781739060989e-28
0.0,0.0,0.11033018820165215,2.0114227648662037,1.742621449435705e-26
0.0,0.01503017614618776,0.0,1.9943054376278933,1.3083221238045865e-27
0.0,0.03078017688920592,0.0,1.8651814577894288,2.4388592110334714e-27
0.0,0.0743264094022715,0.017086543812794185,1.981601666364732,2.213779990016012e-26
0.0,0.001843393306539316,0.03475817053616711,1.9460240319690638,2.168776262189826e-27
0.0,0.0,0.019584525509768157,1.9021627222384967,1.288524467078924e-27
0.0,0.04082527557144719,0.0,2.1029155637325645,3.6187964654214156e-27
0.0,0.0472597482413043,0.025602973431387566,2.0982690983945513,9.968066993800875e-27
0.0,0.1665474444462577,0.10143700650181305,1.8159125768668354,8.058883548477846e-24
0.0,0.0,0.0,2.0026091050210835,7.187781739060989e-28
0.0,0.05176590204691231,0.0,2.0186766764477078,5.549104184699671e-27
0.0,0.0,0.0,1.8593338903151777,7.187781739060989e-28
0.0,0.0,0.0,1.9024126747022667,7.187781739060989e-28
0.0,0.10536417966078396,0.0,2.263238206483739,4.3525570532070065e-26
0.0,0.049331790088088925,0.018483612369487392,1.9141642219818786,8.756749645433422e-27
0.0,0.07003098794089914,0.0,2.0122009814645363,1.1268301825775143e-26
0.0,0.2560084538268795,0.0,2.1149273326285676,1.0453920762464048e-23
0.0,0.0,0.0,2.177080063563551,7.187781739060989e-28
0.0,0.0,0.18124485579969288,2.0707751935455474,1.1894321653946514e-25
0.0,0.0,0.06324077390555209,2.097255444962673,4.604466327344533e-27
0.0,0.062180996221719645,0.0,1.9272862824175132,8.317590394135287e-27
0.0,0.0,0.0,2.062067209755068,7.187781739060989e-28
0.0,0.017770100093325383,0.0,2.0380197851005963,1.4585513979691917e-27
0.0,0.061058574528382314,0.055979044793103984,2.108078072555462,4.138397820191782e-26
0.0,0.08339221545489041,0.04591800792284367,1.9929834288541353,7.314173369440263e-26
0.0,0.0,0.04296182191325859,2.020768768716311,2.5604806296230925e-27
0.0,0.027157883719537347,0.0,1.8918943459591737,2.1143286800202875e-27
0.0,0.10531528533329036,0.0,2.0681500697372623,4.344500263412943e-26
0.0,0.0028318376130461176,0.002975613949574519,2.0938283805976,8.80003581195238e-28
0.0,0.0,0.009612077694098338,1.9537724711294957,9.581374084144762e-28
0.0,0.0,0.0,2.0222133771633715,7.187781739060989e-28
0.0,0.0,0.12557561255735208,1.9105392697780497,2.655912933125738e-26
0.0,0.0,0.0,2.1446977884353733,7.187781739060989e-28
0.0,0.019655477651157466,0.10318445394686349,1.8514439626963028,3.122492149731744e-26
0.0,0.026705026586925886,0.08896307956234371,2.0082283989275425,2.767736916137295e-26
